Run;bestKey;bestValue;obj1;obj2;algName;problemName;fitness
21;0.9233182678973217_0.23261500459827508_0.6799972203369036_0.45784622712230216_0.7623897232456653_0.5787683354915055_0.5990529667401676_0.206410586511827_0.28917706301951174_0.18207132066808493_0.0076483930160998114_0.31469263678447634;200;0.5772271646640492;0.0;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.2992687502517455
21;0.9631894056696924_0.5607377729628402_0.1779901410980745_0.3934841816412073_0.9554986103452232_0.6317287974148753_0.7027062713238281_0.2190405208020417_0.1926114794840501_0.1984860371881759_0.18349728629219117_0.20636467623354116;200;0.7923838528779168;-0.8;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.021125106179282906
21;0.9982244535993036_1.497559347880383E-8_0.6015812657512534_0.4379798398400541_0.7315828464805568_0.8504275912860274_0.8049408923285288_0.2438465096003557_0.252910129307992_0.24945561890061776_8.461123848387803E-4_0.2529416298061956;191;0.5534041247518566;0.0;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.25012554071185117
22;0.9999992341235916_1.300748997483206E-4_0.13946362280884364_0.8086605880773923_0.5262906947418585_0.4386302351653988_0.6839953102282034_0.1744540277968193_0.16479239211192642_0.19182669398011315_0.26326760058817156_0.2056592855229696;160;0.7793658918002104;-0.19999999999999996;NSGAII;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.194589087177708
22;0.6594722423885813_0.8991668744146032_0.3960033183785157_0.5336377059143088_0.7992496852735984_0.5034495807733635_0.560690135081227_0.21676083829127746_0.1301478522515794_0.16854397172243366_0.26321826310011676_0.22132907463459278;200;0.6874418958111611;0.0;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.3476990299991069
22;0.8544532149431461_0.7150284452810816_0.04367551114307616_0.3733382759037742_0.1875815223986737_0.3211129338903951_0.5304489600880962_0.15142777830455822_0.18555902975213706_0.23231963464929395_0.17788307307891651_0.25281048421509433;200;0.8737747684822395;0.3999999999999999;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.6287328176380411
22;0.999966546271255_0.0019988598411461236_0.11852437909533657_0.3990515731631766_0.29398969361505894_0.44697656790713225_0.5910811667627549_0.2136762986072019_0.24505001086384354_0.27452893862571937_0.11396421293990436_0.15278053896333088;192;0.8155068328562107;-0.19999999999999996;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.2854974327403022
23;0.9999968292623594_9.167688453767097E-6_0.7629926748219527_0.21035821049270567_0.6684267369628651_0.5807898082374513_0.3784437724064832_0.2009394117519313_0.18914570811922352_0.16186191843409697_0.3486057793131012_0.099447182381647;174;0.7329656138562015;0.19999999999999996;NSGAII;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.42141572088534424
23;0.596855942780089_0.7341698409665006_0.7314528585097096_0.3745154164815399_0.3351046124091893_0.6622127462206987_0.6324428172967324_0.19053691171140044_0.2912597497556429_0.24753217029437824_0.18168038004623097_0.08899078819234746;170;0.7013606741740388;0.8;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.7545320080475703
23;0.9971287659488147_0.6120892146231706_0.7084846723629724_0.9911531932274472_0.04747373896793673_0.3975575569285021_0.5028365449507995_0.09753158544641864_0.1697028721884069_0.1920051557934571_0.32181794246067763_0.21894244411103975;184;0.3906225729640833;-0.4;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;-0.047990540261488364
23;0.999920167069702_2.0607577195163955E-4_0.28854503328786574_0.1641316782288675_0.20525084758203782_0.5957485579101457_0.5292448991916984_0.17886844662379775_0.24655772139393928_0.23502395240746213_0.2804157389063311_0.059134140668469795;200;0.767332667497375;-0.4;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.18065306474019432
24;0.9373757333653069_2.482142787200167E-4_0.060829869334925804_0.6624200589103115_0.24408963979572573_0.66921621812228_0.8953819667960392_0.2009159173777453_0.24445009139807353_0.2676156428218425_0.08625847544775515_0.2007598729545835;199;0.6544578174433439;0.0;NSGAII;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.3231624880602134
24;0.8873210979878465_0.8192620726686647_0.5282219394728372_0.19001340377208953_0.6972088472196238_0.7516459311197196_0.8078176970976849_0.2382625421200201_0.27354986228224976_0.2434149383163791_0.05194636464201614_0.19282629263933487;199;0.6017243202340836;-0.8;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;-0.06859663728998859
24;0.9411682426256327_0.07284549993159495_0.388993585492067_0.12265181209884632_0.23724427554305036_0.63629234257522_0.5006824720209042_0.1828906194993095_0.24811111688910384_0.22752823176472634_0.03940246621590811_0.3020675656309521;200;0.6547575764472312;-0.19999999999999996;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.24496940274964105
24;0.9998918453661209_1.0989649891486235E-5_0.8801183929718859_0.1290519657247614_0.5416930972145988_0.885639897211086_0.6542074769527352_0.2183882584478939_0.24801507281086319_0.22807901308938439_0.27348316630749575_0.03203448934436268;192;0.659024181125792;0.0;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.29956938638695313
25;0.9835080465648062_2.8409847647830976E-4_0.14998911890405708_0.187203218523515_0.5491753809493514_0.5942128129445257_0.6111339898119499_0.21633991262912847_0.22205888130723525_0.22420465949045157_0.2605998542330108_0.07679669234017389;198;0.7883322894505754;-0.19999999999999996;NSGAII;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.3115867696265626
25;0.9110528118572429_0.7154758218158183_0.35571812675117176_0.3422770202776015_0.2858927147613465_0.5162015795862498_0.4033936135036012_0.18516417885555073_0.16432904552491628_0.1412560375569111_0.29064734781451473_0.21860339024810702;200;0.8990065164623394;1.0;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.9512897740067622
25;0.9169959079213734_0.18292600768085387_0.919078837126867_0.07369622254643134_0.4313293325698245_0.9153609264840304_0.6468491432977652_0.22895820225398106_0.27543800757071063_0.24977407806662694_0.02969860053642307_0.21613111157225837;200;0.4716428511214035;-0.19999999999999996;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.1328289981312027
25;0.9999585740612463_1.972721264040083E-8_0.4211444122733918_0.3004068216284643_0.4471068231171774_0.8294256230013349_0.7881483116031772_0.2373126264129204_0.27430876753210476_0.2703160550079014_0.15484999181701628_0.06321255923005714;183;0.6033990208156621;0.3999999999999999;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.4999828265031036
26;0.9982191673763674_2.8179077019493926E-4_0.2897682929875134_0.07073002961609755_0.997449939411591_0.6021329106137883_0.5179115538712162_0.24585954194806567_0.2031241367232348_0.1940208161657316_0.22752909675387756_0.12946640840909035;200;0.6994340858436511;0.0;NSGAII;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.34894037011445433
26;0.6784169062952357_0.8447629784983817_0.4191729214088718_0.08417813247690496_0.9001513100736942_0.6106741218682183_0.7156987731766993_0.2614042827222966_0.2209625645715312_0.1985893809903771_0.20843836482789949_0.1106054068878955;200;0.7164585649458678;0.0;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.36048693001480786
26;0.9319722592327438_0.46255165042288926_0.9455485382503874_0.9065867060350982_0.37742423955530185_0.6333661334350869_0.6212339572095187_0.20766582843001363_0.23865313450111394_0.2365024944667198_0.1650131617120942_0.1521653808900582;200;0.7767628111118384;1.0;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.8922852130480274
26;0.9999966202753154_3.843369081002085E-6_0.7309128585262752_0.6361585601891129_0.46851595050964245_0.796611324185124_0.770088130158533_0.23854952204693156_0.26884483256725794_0.26640127996264634_0.21320844238253422_0.012995923040630014;136;0.6014697260196065;-0.19999999999999996;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.08618601094724902
27;0.9968242700026753_8.326233508294692E-5_0.2018658547807595_0.7304093847618812_0.5797103779094898_0.5408908859872309_0.722264099391123_0.2000511602605745_0.19607708674053184_0.21464707295207353_0.09437714934529083_0.2948475307015293;180;0.8093748035402062;-0.19999999999999996;NSGAII;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.2569308966232422
27;0.3952932607230963_0.998352164194268_0.041908966773674936_0.05029844621002102_0.8274199695542802_0.40926301422929323_0.687142468743994_0.34786954917205287_0.283064403225256_0.2322639703917307_0.12642444343569467_0.01037763377526562;189;0.5623057689333739;0.19999999999999996;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.3789431516074938
27;0.9612675003271729_0.17013740108282982_0.4553989585668968_0.8938801872558467_0.35153918304847465_0.6440840834802112_0.7759509720263857_0.2789894394678534_0.3198077357559371_0.3383754761765003_1.5490704979756896E-5_0.0628118578947295;200;0.45330717978848634;0.0;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.2157957476328784
27;0.9999992601348238_1.450281271017087E-7_0.6450662382386071_0.22326606180876915_0.06685171603381342_0.7638294843205725_0.5882027581175143_0.17144782635527056_0.26656839927751574_0.24260522884715896_0.2843273378226764_0.03505120769737841;191;0.6506317096210138;0.19999999999999996;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.4178726113136865
28;0.9991967080188096_6.012926691748952E-7_0.16103019778543073_0.19479555425057465_0.5551018536710871_0.7092432186503754_0.7229597983244967_0.2539271390083546_0.2722471737451686_0.27385526983513847_0.17119342648893668_0.028776990922401668;168;0.6324641146343972;0.0;NSGAII;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.28532724247794683
28;0.8414328507902362_0.7433810243988586_0.55001432951384_0.13109184333646876_0.022658531843182738_0.6013330195604568_0.5415663781301342_0.17893972935418892_0.21519024258545427_0.24532990005303942_0.2073362324943102_0.15320389551300712;177;0.6842150226699295;1.0;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.8594162571404914
28;0.8805205667110084_0.08576797231675327_0.5428073236999349_0.8000600260250252_0.5344723150620305_0.5015608924832561_0.574163329858154_0.2906907914802534_0.2818733748546973_0.29732092514217784_0.07765609449275486_0.05245881403011652;200;0.7384323431973425;-0.4;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.15032625586362341
28;0.9888360722001259_4.1097884366724664E-5_0.42639829003422325_0.9948626602585545_0.5380665673887765_0.5817368016731549_0.7464121997684354_0.1934129374693323_0.19740274950528613_0.21242245836315438_0.21097052489446555_0.18579132976776158;186;0.7925858795198377;-0.19999999999999996;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.23593628086125024
29;0.9999977290219966_1.1292166521990896E-6_0.24596035072753483_0.36686655548886055_0.41005496703789457_0.5690590394398397_0.6210815349853336_0.18571018608170806_0.2055673313902007_0.21205100924372464_0.2319956077328953_0.16467586555147137;191;0.8881912417558206;-0.19999999999999996;NSGAII;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.3242338596298288
29;0.9172498301757469_0.4751553357172531_0.7844504932792801_0.5191682386204307_0.6063391195216825_0.5613101257174277_0.6314782511869262_0.19132191960271833_0.25295299371861113_0.17365224507960703_0.18510304416501897_0.1969697974340445;200;0.8140394871257272;1.0;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.9062250158204351
29;0.889639869202559_0.2571821297527883_0.8227114355410129_0.8472533003300557_0.003885672372634495_0.623611605729628_0.631234463302302_0.12954266325217823_0.2030021520898377_0.20399268156799422_0.13154927579182532_0.33191322729816447;200;0.5395181628986133;-0.4;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.05772327849268054
29;0.9882034934064248_0.9085317877025998_0.9557769839796738_0.0973039008870586_0.4732683554694846_0.9019168844086535_0.6357232207406481_0.20194569190642775_0.2376231447384887_0.21546192125421124_0.07662180781119145_0.26834743428968083;200;0.5587523141837716;-1.0;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;-0.20424686216064336
30;0.9999737443950002_5.3132850382200174E-8_0.3875650761204401_0.20755226195936935_0.5798916534735031_0.6246573987838195_0.5517405408075237_0.21618858707109606_0.2217703404672702_0.21267321553864676_0.1319634923848675_0.21740436453811954;185;0.8002891364648695;0.0;NSGAII;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.34313307894985134
30;0.8408546995450595_0.65985970359918_0.5785758347978127_0.7699580217672429_0.6730194460522769_0.7067215126717553_0.7386169597016243_0.20280666248195758_0.18073058532199682_0.17304453323290092_0.23510538805253367_0.2083128309106108;200;0.868796903601116;1.0;MOMBI2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.935591081698262
30;0.8839868762834756_0.41625115480987346_0.3524111636350692_0.6631999315567363_0.35015879060835464_0.3778693494460701_0.5069677146693327_0.15681393793838402_0.16282934137280464_0.18392950791571414_0.2590713696260434_0.2373558431470538;196;0.6981029001818156;0.0;MOEAD;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.34127732287538826
30;0.9999776785438785_7.226222242664013E-4_0.09376994611008307_0.044257110542445_0.40968572900068534_0.45731805202171943_0.42379632796478717_0.1938478659449795_0.2030904563335271_0.19651358670077124_0.21296677465286748_0.19358131636785472;200;0.8771922780482772;-0.19999999999999996;SPEA2;NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0.35365202533577283
